gene_name,log 2 FC,orginial p,adjusted p
NDUFAF3,0.16547562229710963,0.09621260908145776,1.0
TMEM109,0.3462860852751773,0.09622697062004666,1.0
PABIR1,0.7912907197440981,0.09630090912989761,1.0
MRRF,-0.22750203229093888,0.09633696872128264,1.0
PXMP4,-0.2949380926172359,0.09636837985430961,1.0
ZC3H10,-0.24296535111676487,0.09641502445750952,1.0
MTBP,-0.06656168587010525,0.09654016728535517,1.0
PPP4C,0.38996956912961755,0.096549002566125,1.0
EMX2OS,-0.866540766972615,0.09656457374433741,1.0
NPIPB6,-0.797779408899921,0.09656548458284521,1.0
FBXL3,0.01737504340194236,0.09657089543269178,1.0
SAFB2,0.09768263557441537,0.09660345747805645,1.0
LOC102467081,-0.24399001703674508,0.09660362671546309,1.0
KIAA0040,0.7478760071382572,0.09667116622611766,1.0
HGS,-0.12523217712084403,0.09668069563876902,1.0
TPTE2P6,-0.6483978631554157,0.09669294872510575,1.0
PIGT,-0.39799380045480287,0.0967357215401437,1.0
LINC00339,2.2155842645814587,0.09674222092102759,1.0
NXT2,0.9725655523344698,0.09682396046904278,1.0
EXOC5,-0.704896252518042,0.09688195330411184,1.0
HUS1,0.4158040269149146,0.09689097273736062,1.0
WBP1L,-0.801529524264595,0.09690984459060366,1.0
ZKSCAN1,-0.043188945470746094,0.09699957091646606,1.0
ASAP2,-0.7797589255889996,0.09707355689211422,1.0
CTSA,-0.47544529807794395,0.09710975931752695,1.0
FKBP11,0.7256994496709858,0.09716627956068596,1.0
PIERCE2,0.9666829505061001,0.09716650676711364,1.0
SIX5,0.2182078348391287,0.09716650676711364,1.0
STARD13-AS,0.4355663539003644,0.09716650676711364,1.0
WDR74,0.1595459491325014,0.09720262329797763,1.0
ACY1,-1.56689510013589,0.09722182791019082,1.0
IPO9-AS1,1.3965411125045717,0.09741812973801664,1.0
CTNND2,0.7964417698024904,0.09750312180035074,1.0
SEC24C,-1.2548886269191954,0.09753696285826642,1.0
SLC7A1,1.201742656171538,0.09769646454925396,1.0
SIRPG-AS1,0.1718670213969491,0.09775852759382526,1.0
LOC730183,1.3432937562053382,0.09779609093981519,1.0
PRKAG2,-0.26333004710971225,0.0978418765859726,1.0
C19orf48,0.7644478213185729,0.09793963044052986,1.0
BCAR3,0.4694913896075464,0.09797789795323529,1.0
LNCOG,0.21559456444598182,0.09804515864072055,1.0
MRPL40,0.630238021232875,0.09809035620754734,1.0
FIZ1,0.7203914259622973,0.09816258744036098,1.0
CC2D1A,-0.9579942306176125,0.09823789668957607,1.0
RAB30,-0.9405482441283755,0.09824649791348933,1.0
ST13,0.023205984211095508,0.09826684766245002,1.0
LINC01547,0.23602604996756463,0.09842893047157676,1.0
IRGQ,-0.15698423022112776,0.09847350861200742,1.0
MASTL,0.26615776250535117,0.09847533660948911,1.0
TPT1-AS1,-0.2675918298011747,0.09856341901293934,1.0
ZNF195,-1.2821765217378807,0.09862865109509632,1.0
SLC26A2,-0.8693289454566719,0.0986441975609581,1.0
SOX21-AS1,-1.2187014274791388,0.09870310803093581,1.0
TMEM43,-0.38507189252122453,0.09878089612491071,1.0
CBX8,0.22266603700128468,0.09878126901830371,1.0
FER1L5,0.7808926092634908,0.09878126901830371,1.0
LIME1,1.6912441361378836,0.09878126901830371,1.0
LIN37,0.44281504131140187,0.09882892788423742,1.0
SRP14-DT,0.7015652051595009,0.09888974262644178,1.0
ZNF506,-0.4221237666752738,0.098893192284554,1.0
PEF1,0.4276301449910879,0.09889351506774126,1.0
CPEB1,-2.9377113750947945,0.09889574063528436,1.0
MED7,-1.2348011936023087,0.09896936022744722,1.0
LOC101926964,1.019635749172002,0.09901513923982279,1.0
MMP24,-1.6871649342063897,0.09909241409278063,1.0
NUP42,-0.032966566198294266,0.09924314495132316,1.0
DNM1P46,0.59254460909031,0.0993017828807762,1.0
PUM1,0.055341090325609806,0.09932350774493832,1.0
HERC6,-1.6999994734647783,0.09937971500187893,1.0
FAM241B,1.3699814317954353,0.09946852612491748,1.0
ALDH8A1,-0.15534097010724726,0.09948309306778293,1.0
METAP1D,-0.15306823498193003,0.09950004286211944,1.0
DHTKD1,-0.6521509001571132,0.09958284756752166,1.0
LINC00547,-0.26191365166512337,0.09963231438615269,1.0
LOC644215,-0.1788764651329901,0.09964431439010599,1.0
NUMBL,0.16285852467967266,0.09987799602536429,1.0
ESCO2,1.617246473576263,0.09992229295451152,1.0
CHCHD10,-0.8720340318660732,0.09995991375753652,1.0
NUDT17,0.06508049577270654,0.09996472124319974,1.0
LTO1,-0.47702169753600066,0.09997627988647398,1.0
COPS8,-0.7327982635095692,0.10000121483776138,1.0
ADO,-0.5608784424661012,0.10004811424266172,1.0
SULT1C2P1,-0.10054738952734563,0.10007413169794861,1.0
PAFAH1B3,0.4263008975411336,0.10008187643782472,1.0
CCNA2,1.1873476677178776,0.10015959261881764,1.0
GOLGA8R,0.5756868325476013,0.10015959261881764,1.0
MAP3K14-AS1,1.150448487596878,0.10015959261881764,1.0
ULK4P1,1.3813705878997098,0.10015959261881764,1.0
HEXB,0.04321376961909077,0.1002260232052637,1.0
GABBR2,-0.802056042260182,0.10022608392777921,1.0
SLC2A10,0.1017926817724872,0.10024015465507856,1.0
SPR,0.017284237171723015,0.10034708777760522,1.0
OR6C4,-0.20865913798022917,0.1003557642372277,1.0
ZCCHC4,0.819721075760645,0.10046696973488634,1.0
OR5H1,-0.19614167242183583,0.10055095665793791,1.0
SHROOM4,-0.6004176113874584,0.10060985343712557,1.0
NOM1,0.48439864837605284,0.10061327844519692,1.0
CHST1,0.9510685207762575,0.10065395990319635,1.0
DHX38,-1.6836194185806095,0.10066652342502803,1.0
SYNGAP1,1.1248567467414623,0.10082111945750494,1.0
CCDC91,0.1770198902677182,0.10084794418709103,1.0
ZWILCH,1.1182096053016426,0.10085448179203318,1.0
ZNF680,-0.04501547443205682,0.10090244711647514,1.0
SMYD4,-0.1214039631384533,0.10094404566691441,1.0
TMEM50B,0.4018912525979533,0.1009635197263048,1.0
OR2V1,-0.34406581174124284,0.100995894865556,1.0
CHMP4A,0.22626770332186125,0.10113161467723343,1.0
ZNF330,-0.05596405950789507,0.10113161467723343,1.0
RGS19,0.8253918664852636,0.10120053917417086,1.0
FBN3,-0.11139104474229834,0.10129204584415846,1.0
KBTBD6,-0.7875721811362195,0.1013277442363459,1.0
ZNF37A,-0.4218551376634955,0.10133585830855296,1.0
ADH6,0.8068374066520466,0.10141293630619003,1.0
ASF1B,2.4685612534112176,0.10141293630619003,1.0
BPIFB4,1.7274104812446078,0.10141293630619003,1.0
CDC45,2.211056892730484,0.10141293630619003,1.0
CLDN22,0.4092923305366632,0.10141293630619003,1.0
CXCL6,4.436317809944766,0.10141293630619003,1.0
DMRTA2,2.0187644345889932,0.10141293630619003,1.0
DRD2,1.7395201909239033,0.10141293630619003,1.0
GARIN1B,1.316897489070812,0.10141293630619003,1.0
IL9R,0.07915196343626842,0.10141293630619003,1.0
LOC100133920,0.7743209491143495,0.10141293630619003,1.0
LOC122455338,1.5110880330666214,0.10141293630619003,1.0
MGAM2,0.7917423746990192,0.10141293630619003,1.0
MS4A4A,3.2081142532213978,0.10141293630619003,1.0
NAPSA,1.3213777801910893,0.10141293630619003,1.0
NXF5,1.8223410541146703,0.10141293630619003,1.0
PDGFA-DT,0.5135590294680034,0.10141293630619003,1.0
PITPNM3,0.28667895798882254,0.10141293630619003,1.0
PPP1R14B-AS1,2.6932092926015203,0.10141293630619003,1.0
PTGS1,0.01221617684377157,0.10141293630619003,1.0
S100A8,1.8961416088208842,0.10141293630619003,1.0
SNORD36C,4.91822385081908,0.10141293630619003,1.0
SNORD74B,4.039859250045244,0.10141293630619003,1.0
TFAP2A-AS2,1.7066851815519,0.10141293630619003,1.0
TMEM200B,0.26643875441043247,0.10141293630619003,1.0
TREM2,0.3377642420421016,0.10141293630619003,1.0
ZNF474,1.8779690530386057,0.10141293630619003,1.0
LOC286177,-0.8090240420826824,0.10143557305261051,1.0
NOS1,-1.360407474527598,0.10144886799967426,1.0
SNAP29,-0.670195300794553,0.10148789523405764,1.0
TPCN1,-0.33075471357295955,0.10151371701900531,1.0
AGAP5,0.27099282311850176,0.10153280315270004,1.0
SSBP3-AS1,0.4081971273783754,0.1015532069238113,1.0
ZNF366,-0.2106819593629856,0.10158282577207936,1.0
TOR1AIP2,0.3178242779406523,0.10158400914302426,1.0
TADA3,-0.2783087711090955,0.10161211568818884,1.0
GPRC5A,2.710515650796765,0.10168259047699826,1.0
LCMT1,0.287403622955353,0.1017360550643533,1.0
PTPMT1,0.26837581686601913,0.10176059552586311,1.0
NUDT4B,0.38816305717412325,0.10176780655294472,1.0
PEX16,0.3876645024848478,0.10183359271326316,1.0
LINC02257,-0.6630135675386647,0.10189047621896902,1.0
TRPC1,0.17926200365248804,0.10197898834271095,1.0
LINC02961,-0.34637341095912955,0.10199288184957955,1.0
ZC3H11B,-0.172045634215929,0.10203306778979776,1.0
ZNF575,-1.645789000555716,0.10203306778979776,1.0
KATNBL1,-1.191502297921219,0.10208214434934666,1.0
LOC101927131,-0.257878554992988,0.10212037924917991,1.0
RRP15,0.20501402172391525,0.1021401218982986,1.0
EIF4H,0.01963232941808179,0.10224215192683216,1.0
DNA2,0.8057243229377755,0.10225578128009719,1.0
HNRNPA1L3,0.8207096444391979,0.10229097619981221,1.0
GASK1A,0.23376795858890953,0.10229492654192661,1.0
SBF2,-0.4500271992007301,0.10238573638658206,1.0
NEK10,-1.1479413469696307,0.10248204039102256,1.0
LOC100288254,0.3044462497692952,0.10256194245443566,1.0
DENND4A,0.23385636104194493,0.1026114374704568,1.0
ALDH3A1,2.058196832962921,0.10261746829897588,1.0
CEACAM1,0.4605113803194205,0.10261746829897588,1.0
CLEC5A,0.07013131732475732,0.10261746829897588,1.0
DCST1-AS1,0.22099560332665982,0.10261746829897588,1.0
DKFZP434A062,0.07808177616027133,0.10261746829897588,1.0
FAM180B,1.7196821027760705,0.10261746829897588,1.0
H2BC8,2.604470012299072,0.10261746829897588,1.0
H3C10,3.048358991896982,0.10261746829897588,1.0
LINC00312,1.0544399340359587,0.10261746829897588,1.0
LINC00486,0.6541524840110363,0.10261746829897588,1.0
LINC01348,0.2524072270109692,0.10261746829897588,1.0
LINC02089,1.3511095001089135,0.10261746829897588,1.0
LOC101928796,0.8957986776090386,0.10261746829897588,1.0
LOC105370941,1.4973975688850776,0.10261746829897588,1.0
LOC286297,0.3099364842152628,0.10261746829897588,1.0
MIR5188,2.8891188242178063,0.10261746829897588,1.0
MKX,1.0554380522257027,0.10261746829897588,1.0
NSMCE1-DT,1.002947951965443,0.10261746829897588,1.0
NTRK1,0.3895564727281093,0.10261746829897588,1.0
PIWIL2-DT,2.761138363913851,0.10261746829897588,1.0
SCEL,0.33146244562343946,0.10261746829897588,1.0
SPEGNB,1.0184333771666512,0.10261746829897588,1.0
VWDE,0.34676647227417823,0.10261746829897588,1.0
YWHAEP7,0.067521558370195,0.10261746829897588,1.0
ZDHHC12-DT,2.9748611628517785,0.10261746829897588,1.0
NR1D1,-0.6710013504738782,0.10272444933065904,1.0
SLC25A25-AS1,0.6748842585767135,0.10272540333732211,1.0
LINC01873,-0.13665254338733143,0.1027832841840401,1.0
SLC43A2,-0.30184391638242325,0.1029443391160421,1.0
SMURF2,0.29933646319033685,0.10299253567177713,1.0
AP2A2,-0.03183603552477426,0.10315266759072163,1.0
SELENOO,0.356256386126354,0.10316666204364631,1.0
LOC155060,0.4014890578778233,0.1034575947236157,1.0
UBIAD1,-0.6143388102595765,0.10353786711484182,1.0
SEPTIN5,-2.0505466170885867,0.10362375687463696,1.0
GOLGA6L9,0.6076135942782717,0.10364993975735304,1.0
PDS5A,0.04902160556286201,0.1036982278932276,1.0
SND1,0.19262474041021813,0.10369915451885071,1.0
PPP4R3A,-1.2493097618710445,0.10382621957453582,1.0
DCAF4L2,-1.3609377426990856,0.10383053570643103,1.0
BUB1B,0.649579155825692,0.1038333539183037,1.0
CCDC183,0.734951596842609,0.1038333539183037,1.0
CRYAA,1.1065240614654184,0.1038333539183037,1.0
CRYBA1,0.8746089442219349,0.1038333539183037,1.0
ESPN,0.2338728838875982,0.1038333539183037,1.0
ETV2,0.1862719289147313,0.1038333539183037,1.0
FAM90A25P,0.9966631029042401,0.1038333539183037,1.0
FXYD5,0.5969203456695813,0.1038333539183037,1.0
GMIP,0.23694824087306232,0.1038333539183037,1.0
HCG14,1.804488522489109,0.1038333539183037,1.0
HOXA10-AS,0.6973290635375837,0.1038333539183037,1.0
IGLL3P,0.43616711099825795,0.1038333539183037,1.0
LRRC63,1.0791286449475759,0.1038333539183037,1.0
MAPRE3-AS1,1.5949203386644444,0.1038333539183037,1.0
MIR4659A,1.4624020504610615,0.1038333539183037,1.0
MIR644A,2.4837869307102145,0.1038333539183037,1.0
MUC16,0.3677834098542502,0.1038333539183037,1.0
PALM3,0.18328940586374198,0.1038333539183037,1.0
RAB44,0.1907490719288811,0.1038333539183037,1.0
SAPCD1-AS1,1.5321182757130762,0.1038333539183037,1.0
SLC12A1,0.30532737493463996,0.1038333539183037,1.0
SNORA15B-2,2.1297145245280107,0.1038333539183037,1.0
USP2-AS1,0.5160495465368842,0.1038333539183037,1.0
ZNF516-DT,0.038306866983322765,0.1038333539183037,1.0
ZNF648,0.23511608707648493,0.1038333539183037,1.0
SETD5,-0.6636223046234596,0.10383515075501061,1.0
PARP14,-0.6406961351138565,0.10388047377801875,1.0
SMPD3,-0.8651133130388148,0.10392740276260423,1.0
WDSUB1,-0.8683524704157272,0.10397169462294586,1.0
PPFIBP1,-0.7123264900981253,0.1040294543262314,1.0
DEXI,0.04248660114621461,0.1040435088413723,1.0
CTBP1-DT,0.8295663766110561,0.10409017665857392,1.0
AATF,0.23571512415819196,0.1042043823217096,1.0
IDH3A,-1.7131176939383703,0.10421296443784747,1.0
SCAP,-0.8698666453310511,0.10422154281687579,1.0
RCAN3,-1.2499672438709768,0.10424599813636916,1.0
CRTC3,-1.4306294704684628,0.10426670569213146,1.0
ANKS6,0.47862707780276054,0.10428063370672348,1.0
MFSD12,0.3104785536398079,0.10431291377087046,1.0
LINC02035,-1.0341958935445346,0.10436123949318768,1.0
LINC02397,-0.2967468396906205,0.1043867321449294,1.0
LINC02511,-0.12449090255121091,0.10442936752419459,1.0
OTOGL,-0.7865830371040401,0.10443525241287199,1.0
STIL,0.2234020777505674,0.10444190778527632,1.0
LINC00880,3.3303193198570145,0.10444985111892269,1.0
GPR176,-0.734512431970214,0.10461210864064974,1.0
BANP,0.3616890291341902,0.10465969227230865,1.0
HACD1,-0.9273522142772396,0.10474419688322742,1.0
ASPRV1,-0.32899881446769164,0.10476205242270809,1.0
SRP19,-0.1529646623660654,0.10476764214078782,1.0
ECHS1,-0.8092216508882416,0.10492985910380935,1.0
SLC25A33,-0.7073668290585252,0.10497710393627446,1.0
RINL,0.021634163663385223,0.10497827954584381,1.0
TOB2,-0.16378051645908287,0.10501483041543903,1.0
IGSF3,1.7343339111795224,0.10502610099933851,1.0
BMF,-0.3803965779914732,0.10506065963740666,1.0
CCDC150,0.48973220011166135,0.10506065963740666,1.0
CECR3,0.021549058748729533,0.10506065963740666,1.0
CELA2B,0.36865728024535616,0.10506065963740666,1.0
CEP55,-1.2389566352015005,0.10506065963740666,1.0
CFAP206,0.024034068545431816,0.10506065963740666,1.0
CFAP65,0.0255709957542584,0.10506065963740666,1.0
CST7,-0.5135110613652526,0.10506065963740666,1.0
DGAT2,0.22209054889302615,0.10506065963740666,1.0
GIPC2,0.4741710160995068,0.10506065963740666,1.0
IBSP,-2.231814818340684,0.10506065963740666,1.0
IL23A,0.07331804862438504,0.10506065963740666,1.0
LINC01068,0.2768533032438039,0.10506065963740666,1.0
LINC01257,-0.13180560587741577,0.10506065963740666,1.0
LY6G6C,0.5398288721518172,0.10506065963740666,1.0
MAST4-AS1,0.4665765203475425,0.10506065963740666,1.0
MMP11,-0.0966409104722937,0.10506065963740666,1.0
NDNF,0.503427885333727,0.10506065963740666,1.0
PIR-FIGF,-0.8404314952437797,0.10506065963740666,1.0
PTGER4,-1.113562962406721,0.10506065963740666,1.0
PYDC1,0.16248307288060243,0.10506065963740666,1.0
RMI2,1.5004788100551183,0.10506065963740666,1.0
RPL13AP3,0.0641460680556537,0.10506065963740666,1.0
SIX1,-0.6198198291892267,0.10506065963740666,1.0
SLC16A13,-0.31168273425577897,0.10506065963740666,1.0
SNORA71B,1.2684376013032266,0.10506065963740666,1.0
SNORA80A,1.5125996756014355,0.10506065963740666,1.0
TBCEL-TECTA,0.07321446048104761,0.10506065963740666,1.0
TFAP2B,-0.05308356525379498,0.10506065963740666,1.0
TRIM17,-0.6039761061210683,0.10506065963740666,1.0
TYMSOS,0.74850534799065,0.10506065963740666,1.0
WDFY4,-0.036633989629149745,0.10506065963740666,1.0
PTPDC1,0.7562646710404226,0.1050678741346214,1.0
ZBTB9,0.7822676109104708,0.10508852405133588,1.0
EIF1AD,1.028968937918283,0.10509756885492488,1.0
LINC01695,-0.39092201792239784,0.10513688540453023,1.0
FGFR2,-0.9317663821667518,0.1052521223280956,1.0
MEF2C,-1.407655894153786,0.10528121200468327,1.0
BCL2L11,0.5623905625210236,0.10539386316252415,1.0
OR8H2,0.05305053879630497,0.10543517544372516,1.0
LOC114841035,0.9195514969558893,0.10561069250570677,1.0
UBE2T,2.343871009430413,0.10561069250570677,1.0
ATG4B,0.1308853532842231,0.10564208404428878,1.0
SLC5A3,0.24487393254966006,0.10573072062734609,1.0
MIXL1,-0.3459114187801191,0.1057509520106695,1.0
SLC6A8,0.8416742270274237,0.10582431801616814,1.0
UBR5-DT,-0.8725799099460069,0.10582685474003357,1.0
UST,-2.291406465784452,0.10601406149770055,1.0
MDH1,-0.5246134224400213,0.10603841707452405,1.0
LOC730098,-0.013743122941139501,0.10606808516570355,1.0
ROPN1L-AS1,-0.012681624151212155,0.10608329588724666,1.0
CYFIP1,-0.3793549992041081,0.10616903965849823,1.0
SBF2-AS1,-0.6145680216101272,0.10617584260236776,1.0
ZNF236-DT,-0.2032751207055179,0.10624986450751768,1.0
CABP7,-1.4869824607638729,0.10626619668730594,1.0
LINC00575,-1.8618876900234713,0.10631825714556756,1.0
SUGT1,-0.4820610343836945,0.10635133624366101,1.0
PKHD1,0.05226233384688829,0.10640263912650375,1.0
LOC100288069,0.10787906724849237,0.1064384176545163,1.0
CRTC2,0.14168878854181424,0.10653035411292122,1.0
MIR3677HG,0.17220908529628107,0.1065424338158837,1.0
PARVA,-1.1372139449908425,0.10660762660213599,1.0
TAF1L,0.029264128792516438,0.10663370523185542,1.0
NDUFA8,0.05320171804494734,0.10667317946776915,1.0
VMAC,0.21824437959106496,0.10669941226941064,1.0
FAM227B,0.8608263080106208,0.10675795901523648,1.0
ETFDH,-1.1692165340979745,0.10681496109830904,1.0
ZCCHC9,-0.07794781598366357,0.10684251074953424,1.0
LOC102723566,-0.5878880243033503,0.10688213609731492,1.0
TRIM25,0.6370662454274776,0.10696197926086635,1.0
COL27A1,0.351134394810857,0.10696677723230134,1.0
BTF3L4,0.227843951847416,0.10697292953144565,1.0
DENND2A,0.8248834402141078,0.10698380253838391,1.0
AP1S3,-0.368863440465613,0.10700669320270494,1.0
FLNB,-0.6380379546304551,0.10704271688861833,1.0
ANAPC1,0.4414456231487656,0.10708266713811491,1.0
SLC24A4,-0.18636611067521613,0.10718214048519603,1.0
CNOT4,-0.18855540150935893,0.1072104663301317,1.0
ZSCAN9,-0.5245660645251567,0.10728269136377139,1.0
GKAP1,-0.12872072879659116,0.10729138049660807,1.0
CZ1P-ASNS,0.7735221052224935,0.10748951846119809,1.0
SH3GL2,-1.2686677733404128,0.10750090111160128,1.0
IQCN,1.2063924836664344,0.10750428468827673,1.0
KRT73-AS1,-0.2086184050048781,0.10750531194640275,1.0
DDN-AS1,0.4134997623810389,0.10752053307728153,1.0
PCGF2,-1.0867868422333804,0.107601597380397,1.0
EPB41L2,-0.3030755990494829,0.10761147072816028,1.0
CBX5,0.25906715808824926,0.10767444874463683,1.0
IGF2BP2,0.175651860384324,0.10787869410079556,1.0
VPS25,0.1858488964142418,0.10792965474137427,1.0
HSPA4,0.2600730106542402,0.10795398586315723,1.0
HSPB7,-0.2871318147983038,0.10801653532038998,1.0
PSMG2,0.135785223714489,0.1080839991402263,1.0
TAT,-0.300451696924282,0.10809367951969887,1.0
MTRFR,0.37040638841109036,0.10812593887696365,1.0
TEX30,-1.2520207400969512,0.10814245162798766,1.0
ZNF542P,0.3790878328882725,0.10828575880148371,1.0
PIAS4,-0.09962924937487758,0.1083148975316804,1.0
PLCD3,0.37980100927806293,0.10834600064417886,1.0
IRS1,-0.4149224549469243,0.10836826802571463,1.0
LYRM4,-0.7617472892971058,0.10839832975549223,1.0
TMEM67,0.03714315963463055,0.10842031982209695,1.0
STAM2,0.1806082826269457,0.10842309889999104,1.0
C12orf42,-1.597129639917586,0.10843091366354962,1.0
EEF1A2,-1.4204089589746252,0.10850573000664197,1.0
TPRX1,0.10538876708563137,0.10850573000664197,1.0
KCNE5,1.0305494642439907,0.10853677140662825,1.0
FAAP20,0.10921560121686513,0.10854089110929403,1.0
ZNF391,-1.9967752540789683,0.10862788246777415,1.0
CNN2,0.036187542864659125,0.10864765082320992,1.0
FBLIM1,0.16486892371480596,0.10871716784995766,1.0
ETV3,0.6074894367067479,0.10875831853109226,1.0
LMNB2,0.6287420204265307,0.10875831853109226,1.0
ZNF559-ZNF177,-0.5616064698505101,0.10880243598885077,1.0
LINC02362,0.27819097485614114,0.10880675101330885,1.0
TC2N,0.6073673252275549,0.10880675101330885,1.0
CLSPN,0.5560452426258108,0.1090322280128122,1.0
OSGEPL1,-1.5053055654043934,0.10904181775061701,1.0
PYGB,-1.1740441765351306,0.10904186402012768,1.0
TECPR1,0.8118438496938107,0.10911146800176225,1.0
INF2,-1.273228230642243,0.10914656644355296,1.0
RANBP6,-0.780632843293562,0.10926527964691887,1.0
ATP5MGL,1.3168693821602733,0.10932829137667643,1.0
MAP7D2,-2.465736419077005,0.10934454447661704,1.0
DHX36,-0.46291168304628083,0.10936314958052828,1.0
KLHL25,0.40043826140087435,0.10938928741044829,1.0
ZNF654,-1.1967636465163918,0.10939200975181662,1.0
GBP4,0.5533599648166803,0.1094158168388881,1.0
RADIL,-0.20817238805421903,0.10948505508731514,1.0
CNR1,0.45903507930889736,0.10949805608100063,1.0
ERRFI1,-0.2551119678284199,0.10949805608100063,1.0
GTF2H2C_2,0.6732015517016346,0.10949805608100063,1.0
C22orf46,0.9036946308924702,0.10957088570647543,1.0
ZNF429,-0.26582013666493326,0.10965195506684546,1.0
AP1G2-AS1,0.06504896129078028,0.10966864998700045,1.0
PAIP2,0.040312970431630055,0.10969859891464562,1.0
RPL32P3,0.2154422049832968,0.10979718442129781,1.0
MDP1,-1.254051408934294,0.1097980652296106,1.0
POLI,-0.5894659037915214,0.10991528515672236,1.0
PER2,-0.14027976082772445,0.10992445032913142,1.0
MALT1,0.33157662999485954,0.10993839728166938,1.0
LINC00921,-0.5037257524706465,0.1099616880233356,1.0
TPTE2P3,-0.7278762950374292,0.11000437613941039,1.0
SNHG3,-0.01634099859370853,0.11002386182777017,1.0
RPL19P12,-0.2780686244812344,0.11004320639938087,1.0
ZNF564,1.4162949392612512,0.1101480942107577,1.0
LONP2,0.19699181417024647,0.11019001742410114,1.0
KHK,-0.9119298625056612,0.11022834999238673,1.0
LOC93622,-1.3443352136006304,0.11023156275321896,1.0
ZNF738,-0.07342041717532584,0.11029940946847919,1.0
DGCR6,-0.3426708702243233,0.11038529309199374,1.0
HHAT,-0.12998439797111447,0.11043322330724083,1.0
LINC02862,0.5699886948893624,0.11043322330724083,1.0
NPNT,0.04109341893711124,0.11043322330724083,1.0
TMEM44,0.6232619123141757,0.11043322330724083,1.0
AASS,0.39882498120563503,0.11050414240424228,1.0
TRA2B,-0.42183545935942024,0.11050743454253666,1.0
C2CD4C,-1.4773359403563435,0.11078158605255772,1.0
CELF4,-1.1474356124614669,0.11078158605255772,1.0
KCNH3,-1.1694534924253266,0.11078158605255772,1.0
MED27,0.32560456731586657,0.11087578263046996,1.0
BRCC3,0.3225911475994447,0.11093985748346769,1.0
LOC101927636,-1.7602325517868758,0.11094635608368733,1.0
ATP2A1-AS1,1.716378988042899,0.11098469836082435,1.0
CFAP47,-0.23271834837047276,0.11099172141309024,1.0
BSDC1,0.19167581926491675,0.11101006749276601,1.0
SP4,-0.36143632567614026,0.11102749183872355,1.0
DEDD2,0.2075999103888778,0.11109832862648895,1.0
CCDC89,1.4198164417434505,0.11117992539376029,1.0
LOC730234,3.748365444692128,0.11117992539376029,1.0
MLIP,2.3865058110806414,0.11117992539376029,1.0
STARD6,1.1015572007382601,0.11117992539376029,1.0
FAM87B,1.535038570612491,0.11125362992788251,1.0
ZNF571,0.04469040971045562,0.11125362992788251,1.0
NCBP2,-0.06555865808025421,0.11127218008565055,1.0
LINC02649,-1.1053807459615683,0.11127978334836748,1.0
PRPS2,-0.7284125151468375,0.1112968531571846,1.0
DAW1,0.06230456327062739,0.11131645451841958,1.0
SPTBN4,-0.9368371964136768,0.11135716541121628,1.0
RASGRP4,-0.2825964785627827,0.1114390203715282,1.0
FAM78A,-0.0897872611943876,0.11145232554965133,1.0
COQ3,-2.5345925184527256,0.1115056779283686,1.0
SNORA104,-1.7485697499914532,0.1115056779283686,1.0
DHRS2,-0.39297762308789663,0.1115679264064713,1.0
TMC3,0.8771443605978613,0.11162766478983875,1.0
GALNT7-DT,0.5174678718324416,0.11164405926159543,1.0
AZIN1,0.06448494328956077,0.11167349713623799,1.0
BRINP3-DT,-0.7879180764683202,0.11174142925514903,1.0
SPRY3,-0.6603014795013139,0.11175370331620793,1.0
C19orf25,-0.1838606928437255,0.11177429434955277,1.0
TRIM3,-0.28624425906726547,0.11187125256438238,1.0
LINC01946,0.8059324632019383,0.11190331287677828,1.0
RFWD3,1.2085213732059477,0.11203130207312309,1.0
APLF,-0.30793240476776623,0.11207883953713503,1.0
ARHGAP4,-0.3307254818401579,0.11207883953713503,1.0
CXCL8,-0.26676543421396254,0.11207883953713503,1.0
HRK,-1.370122539884755,0.11208531603300559,1.0
INPP5K,0.4273040116007622,0.11209519614627018,1.0
LINC01354,0.2250705610398744,0.11214282503877437,1.0
RPL13AP5,0.4157658895098516,0.11217600695902938,1.0
SWAP70,-0.06413020795249269,0.11220393183938707,1.0
ASIC3,-1.3218841718917982,0.11223349934091406,1.0
GSKIP,-2.0258388390205564,0.11223349934091406,1.0
CYP27B1,1.1934568856282521,0.11223971019369826,1.0
SAP25,0.5924476971335128,0.11223971019369826,1.0
SIMC1,-0.8105120041116536,0.11247172929206344,1.0
UPF2,-0.7014468914768235,0.11247992392403491,1.0
LOC344065,-0.2582036234236314,0.11255279669095873,1.0
LINC01872,-0.20570354553819617,0.1125536953744382,1.0
DHRS13,-1.1055601304592182,0.11259834886320104,1.0
LOC101929583,-0.20480062372326052,0.11264642353085735,1.0
PEG3-AS1,-3.324674012441781,0.11272353005449501,1.0
TSBP1-AS1,-0.16390703642944215,0.1127317822582039,1.0
SLC9A9,-1.1096521233490764,0.11277572018358473,1.0
FAM169A,-1.391946429585021,0.1127899057672694,1.0
LINC01338,-4.05203911912544,0.11279887984471286,1.0
LOC101927690,-0.3173353523788659,0.11279887984471286,1.0
SNORD29,-4.123219781092036,0.11279887984471286,1.0
TVP23C-CDRT4,-2.332487393704527,0.11279887984471286,1.0
PHKA1,-1.6042309657407519,0.112799329411945,1.0
PCOTH,2.093134008560213,0.11282791457937477,1.0
ROPN1L,2.1377824481374033,0.11282791457937477,1.0
LINC02288,0.2816727389730248,0.11286669855122484,1.0
PEG10,0.10098385732808231,0.11286922742664529,1.0
