gene_name,log 2 FC,orginial p,adjusted p
JMJD1C-AS2,-0.5029530606701267,0.06342597429748509,1.0
PTPN20,-1.3438646422445035,0.06342597429748509,1.0
LOC105373289,-0.08245242825069758,0.06345255620625845,1.0
KYAT1,0.6241556740113625,0.06345932861037146,1.0
PIAS3,0.3206700517829643,0.063487708107291,1.0
CDC42EP1,-0.8110494380518461,0.06354730940026547,1.0
FOXJ3,0.109903910078987,0.06363392279209304,1.0
FAM50B,-1.4113813232656798,0.06365251086524516,1.0
KCNMB3,-0.008912102487983627,0.06367264092403428,1.0
LNCTAM34A,-1.0008374382656282,0.06372557330267957,1.0
OCA2,-0.3821113206290555,0.06372557330267957,1.0
RUFY4,-0.8251524026763717,0.06372557330267957,1.0
TSPAN5,-0.010343686797201126,0.06375340451068236,1.0
RCOR3,0.13679634058649576,0.0637660900055992,1.0
DENND4A,-0.7449549437593989,0.06376983415929757,1.0
TOLLIP,-0.03246496968215571,0.06380149102342045,1.0
LINC01149,0.003947321871947934,0.06393876877876818,1.0
MTDH,0.04271243360350841,0.06402598146174086,1.0
GRM1,-0.2065859779512629,0.06402634030774355,1.0
SNORD139,-2.3257931515381487,0.06402634030774355,1.0
FCGRT,-0.009614954945280925,0.06405427476583986,1.0
SNHG25,1.4773865258234933,0.06410501456220088,1.0
EME1,0.3808541697690127,0.06413973410479619,1.0
HLA-DRB5,-0.41886525302768296,0.06417368497613483,1.0
ZNF589,-0.4858745319825483,0.0641982517434939,1.0
KIFC3,-0.8349442779945928,0.06423185238208948,1.0
LOC107986876,1.1832163008116547,0.06430926332089847,1.0
DNAH3,-0.02870065190864392,0.0643282785364266,1.0
LOC107985532,-0.5467908972115018,0.0643282785364266,1.0
MYBPHL,-0.9067481011179502,0.0643282785364266,1.0
VSIG10L,-0.5200766113877378,0.0643282785364266,1.0
VWC2L,-0.40969281767291593,0.0643282785364266,1.0
DDX12P,0.3372844548664669,0.06434169847482137,1.0
PCDHA4,-0.7823510519441228,0.06436455931120635,1.0
LINC02878,-0.07347206517312001,0.06441109753810392,1.0
ZNF628,0.19192937972591134,0.06444727811158048,1.0
CPNE1,-0.22502484104269577,0.06445589031622737,1.0
VTRNA1-1,1.1385855305793717,0.06447949862527336,1.0
SVEP1,0.1951186421537921,0.06450105561122055,1.0
RNF111,-0.8433734905556849,0.06456170979676147,1.0
COX6C,0.3296559385953515,0.06460841835091084,1.0
EPCAM,-0.42317224041063295,0.06463139121469554,1.0
ST6GALNAC5,-0.626204998531828,0.06463139121469554,1.0
THRA,0.08292764133568446,0.06468711736046878,1.0
DCAF8-DT,0.810930232700039,0.06471230139680695,1.0
KLHL17,0.5826827047162226,0.064740309210547,1.0
MBOAT1,1.2692477303708034,0.06474316532761563,1.0
CCAT1,-0.20637348738473446,0.06477477707259727,1.0
UCK2,0.3638571312717137,0.06478790450017102,1.0
SAP30L-AS1,0.7247399607649727,0.06479456310223772,1.0
GUSBP4,-0.7016330563944477,0.06481991001509654,1.0
FAM27E5,-0.9171456725854318,0.06493568157070065,1.0
MYL3,-1.0830193629001266,0.06493568157070065,1.0
RBM42,0.07119080884079111,0.06499509887259534,1.0
LINC01725,-0.19124907860645016,0.06502493807212856,1.0
AKAP1,-0.4063253825874655,0.06505096686783803,1.0
ZNF519,-0.20899689658728215,0.06507486724714365,1.0
COL5A1,-0.4688830894691754,0.06511124711038582,1.0
LRP3,-0.884803716788114,0.06511900515758574,1.0
ZSCAN9,0.2691515596476356,0.06511975642928788,1.0
DUS2,0.053747318024119715,0.06513434846966025,1.0
ZNF518B,-0.73339461938488,0.06516451668447068,1.0
CARMIL2,-0.11066508932474171,0.06524115283474123,1.0
PLPP6,0.16886981391316594,0.06531717203220153,1.0
ACE,-0.19759280335074617,0.06542007688336017,1.0
CRABP1,-2.378528240180422,0.06542007688336017,1.0
CRYGD,-1.2772076451309997,0.06542007688336017,1.0
CYP17A1,-0.7132135754384225,0.06542007688336017,1.0
EBF3,-0.29154781879980385,0.06542007688336017,1.0
GSTT2,-0.8503582797580754,0.06542007688336017,1.0
IL1RAPL2,-0.18715816643153324,0.06542007688336017,1.0
KCNA4,-0.5129102346386455,0.06542007688336017,1.0
KRT17,-0.1974395565293042,0.06542007688336017,1.0
LINC01600,-0.2947454735114131,0.06542007688336017,1.0
LOC101929452,-0.5984937896812491,0.06542007688336017,1.0
LOC105379450,-0.29654177547966104,0.06542007688336017,1.0
LOC112268117,-1.1900293762985734,0.06542007688336017,1.0
LOC649352,-1.6395890816407541,0.06542007688336017,1.0
MEGF6,-0.27918098622564896,0.06542007688336017,1.0
MIR4762,-3.938282372205354,0.06542007688336017,1.0
MSL3P1,-1.042142978402125,0.06542007688336017,1.0
OOSP4B,-0.48088944463368954,0.06542007688336017,1.0
PLA2G2C,-1.5023185103636967,0.06542007688336017,1.0
SLC7A4,-1.262695821002761,0.06542007688336017,1.0
TRPM3,-0.07408348413479623,0.06551670026026563,1.0
BCAR3,-0.1777169374388642,0.06553686118706192,1.0
LRRTM4-AS1,0.3366025644911524,0.06554780823923127,1.0
PLEK,-0.292046535317472,0.06554780823923127,1.0
PWAR1,-0.18128346250411415,0.06554780823923127,1.0
TSFM,0.042597002532908705,0.06558668355870034,1.0
RBM38,0.007921075291497931,0.06561716591351356,1.0
PCYT2,-0.8762024053979866,0.06564870249395008,1.0
ARX,0.5037460191229775,0.06567736726914987,1.0
PLA2R1,-0.04799944338869396,0.06569125393863048,1.0
NCCRP1,-0.17215630800564283,0.06573356584368904,1.0
DNM1P50,-0.06757508336544277,0.0657754515104503,1.0
SALL2,0.47335723919105727,0.06578938766894413,1.0
ARHGAP25,-0.8713611949395654,0.06585387631765266,1.0
ARHGEF35-AS1,-1.1182391942676837,0.06585387631765266,1.0
CCKAR,-0.6776545021859779,0.06585387631765266,1.0
CHRM2,-0.09851922650611644,0.06585387631765266,1.0
ELF3-AS1,-0.9553313047117258,0.06585387631765266,1.0
FMO6P,-0.3971554992348238,0.06585387631765266,1.0
IRX2-DT,-0.45697870246960864,0.06585387631765266,1.0
KBTBD11-OT1,-0.7916330692084576,0.06585387631765266,1.0
LIMS3-LOC440895,-0.02882388578573596,0.06585387631765266,1.0
LOC100507389,-0.04479082116780989,0.06585387631765266,1.0
LOC442132,-0.1448243250736021,0.06585387631765266,1.0
PLEKHG4,-0.5089816688358312,0.06585387631765266,1.0
PTH1R,-1.2080452096477527,0.06585387631765266,1.0
SLC25A21,-1.0841948474138943,0.06585387631765266,1.0
SLC2A9,-0.6366572768433488,0.06585387631765266,1.0
TAC3,-4.021356001412955,0.06585387631765266,1.0
THRB-AS1,-0.5346567109003721,0.06585387631765266,1.0
TLDC2,-0.1632418592019839,0.06585387631765266,1.0
TP53TG3D,-1.0851070720485407,0.06585387631765266,1.0
VWA8-AS1,-0.5283250848367371,0.06585387631765266,1.0
LINC00928,0.3275874679135675,0.06585565101866471,1.0
CHMP6,-1.2588734008388804,0.06585757119060176,1.0
TMEM30A,0.028491875701622812,0.06591652876126504,1.0
SNHG18,-0.45638857935479915,0.0659562911340254,1.0
EDRF1,-0.39090422278008863,0.0659916457368529,1.0
A4GALT,-0.14896939448220273,0.06608054440583327,1.0
SNORD100,0.7787979183624073,0.06609610103892777,1.0
FAM81A,0.12607626880087366,0.06612351615856304,1.0
NPTN,-0.6200094282853724,0.0661648702940026,1.0
PLAG1,0.6423275812372532,0.06623039965824745,1.0
SKA3,1.2187614229814727,0.06623039965824745,1.0
CCDC121,0.31785375914042224,0.06623727513404769,1.0
H3-5,-0.03621166696540298,0.06628567428819819,1.0
ADGRA1-AS1,-1.188069740960964,0.06629004380053259,1.0
ARHGEF15,-0.07946251712516315,0.06629004380053259,1.0
CDNF,-0.5550743197807966,0.06629004380053259,1.0
GAS6-AS1,-0.07420736481517473,0.06629004380053259,1.0
LINC02293,-0.7820093483094326,0.06629004380053259,1.0
LINC02591,-0.16392141888681291,0.06629004380053259,1.0
LOC101928796,-0.8379581785806218,0.06629004380053259,1.0
LOC112267934,-0.13998775007167047,0.06629004380053259,1.0
LYPD6B,-0.5141728457455248,0.06629004380053259,1.0
MIR3674,-2.2152255319912357,0.06629004380053259,1.0
MIR604,-1.9862244400903906,0.06629004380053259,1.0
NR1I2,-0.09389717486894736,0.06629004380053259,1.0
OVCH2,-0.0322151252579419,0.06629004380053259,1.0
PSMD7-DT,-0.24269865275072974,0.06629004380053259,1.0
SPEM2,-0.07805562340898917,0.06629004380053259,1.0
TMEM238L,-1.7003346080308868,0.06629004380053259,1.0
TMEM52,-0.8472872767344711,0.06629004380053259,1.0
CCDC106,0.1351005414522127,0.06629020933992975,1.0
JRKL,0.6989766618956939,0.0663271678359708,1.0
NIP7,0.14968800516075578,0.0663970488270553,1.0
LINC00564,0.3872349236201646,0.0664445936889569,1.0
TENM2-AS1,0.9478470407620606,0.06651419973211321,1.0
DNAJC9-AS1,-0.8372843199582554,0.06651880941248497,1.0
LINC00269,-0.11850467668579337,0.06653917348769672,1.0
RUBCN,-0.12361246481523491,0.06657658021547953,1.0
PTP4A3,-1.4729021201733425,0.06661070055823044,1.0
ANKRD7,1.7515452360958366,0.06665935798310206,1.0
DLGAP1-AS3,-0.3407785310510474,0.066728588417401,1.0
HSFX2,-0.03796687260706415,0.066728588417401,1.0
LINC01574,-0.07993516099297361,0.066728588417401,1.0
LINC02688,0.003087198162208459,0.066728588417401,1.0
LOC105369781,-0.3402965079624529,0.066728588417401,1.0
NCF4,0.5126132939220063,0.066728588417401,1.0
NOXRED1,-0.057731569130861644,0.066728588417401,1.0
PRKG2-AS1,-0.07303732092627924,0.066728588417401,1.0
RFPL2,-0.013200459678220963,0.066728588417401,1.0
TNF,-0.01348376697612351,0.066728588417401,1.0
LOC100128398,-0.009708495684584177,0.0668002304791627,1.0
C2orf50,-0.044912462427236136,0.06680593154987714,1.0
PITPNC1,0.23237348651973552,0.06693522842404423,1.0
ALG2,-0.024472324690170435,0.06696268076761458,1.0
PDCD6,0.1983677193921583,0.06697423760364776,1.0
NOC4L,-0.20425225166901145,0.0669790279895928,1.0
SUFU,-0.978146001050807,0.06703444483852818,1.0
MIR2117HG,-0.2971218311988201,0.0670566630812043,1.0
ZNF384,0.24763576258970993,0.0670746080077881,1.0
LOC100133077,0.0073147331819707565,0.06711395690670069,1.0
SPTY2D1,0.29299005615849855,0.06713123198790023,1.0
RRAGD,0.32985286919665613,0.06713771797552648,1.0
SMIM10L2A,-0.306728243992238,0.06717137955766299,1.0
PRKCI,-0.06986956408386105,0.06717419553033349,1.0
PRDM11,-1.5595525417933838,0.06719656171513098,1.0
MALRD1,0.1403314740663465,0.06720524315001342,1.0
MYRIP,-1.576980532844486,0.06730270300488085,1.0
DTHD1,0.1196142965850617,0.06737774415728741,1.0
AP2A2,-0.02272785693683735,0.06740108114928504,1.0
CTBP1,0.055897577636910396,0.06742531813076881,1.0
TXNRD3,0.0437271900098732,0.06743408854430416,1.0
HMGB1,-0.06725659249796909,0.06746689394042747,1.0
MELTF,0.22264593685911863,0.06755413579264008,1.0
DTWD2,0.3085245283655713,0.06763961198739744,1.0
ADGRF5-AS1,0.1711193759501575,0.06767452719246168,1.0
ARHGEF17-AS1,0.3008749526213846,0.06767452719246168,1.0
ARTN,0.6167714500323878,0.06767452719246168,1.0
CD163,0.049840669453891116,0.06767452719246168,1.0
CPLANE2,0.4440436306210432,0.06767452719246168,1.0
CYP3A7,0.1532755990024232,0.06767452719246168,1.0
DKFZP434A062,0.13456224758694985,0.06767452719246168,1.0
FAS-AS1,0.07634205391091638,0.06767452719246168,1.0
FEZF1,0.219059611278463,0.06767452719246168,1.0
FGFR4,0.15273455050874124,0.06767452719246168,1.0
GNRH1,1.1083662895818922,0.06767452719246168,1.0
H3C14,1.475882078666909,0.06767452719246168,1.0
HOXB2,0.46092794417245037,0.06767452719246168,1.0
HOXB6,0.674316903489545,0.06767452719246168,1.0
HOXC-AS1,0.2771814337118386,0.06767452719246168,1.0
HS3ST2,1.7597926778103519,0.06767452719246168,1.0
IL1R2,1.3130093537947,0.06767452719246168,1.0
IZUMO1,0.601204340820842,0.06767452719246168,1.0
LINC00313,1.9056319916080564,0.06767452719246168,1.0
LINC01127,0.7461495742949,0.06767452719246168,1.0
LINC01615,1.0443169897997537,0.06767452719246168,1.0
LINC01625,0.3632840511358167,0.06767452719246168,1.0
LINC01626,0.24371076569693437,0.06767452719246168,1.0
LINC01812,0.3274439741424485,0.06767452719246168,1.0
LINC02995,0.5287629377688507,0.06767452719246168,1.0
LOC101928807,1.8469136243928568,0.06767452719246168,1.0
LOC105369728,1.5799481312343622,0.06767452719246168,1.0
LOC105373562,1.219515893854068,0.06767452719246168,1.0
LYPLA2P2,0.01925069915507629,0.06767452719246168,1.0
MBOAT4,0.39929421854610403,0.06767452719246168,1.0
MIR3662,3.8695153320586533,0.06767452719246168,1.0
MYL7,0.7190063973975255,0.06767452719246168,1.0
NKX2-5,0.5088216814664646,0.06767452719246168,1.0
NUP133-DT,2.3273012554545764,0.06767452719246168,1.0
ONECUT2,0.019704924091488205,0.06767452719246168,1.0
OR2B2,0.10495826435722011,0.06767452719246168,1.0
OR2B6,0.39095429325782477,0.06767452719246168,1.0
PKN2-AS1,0.2264365334825561,0.06767452719246168,1.0
PSCA,0.5891842171083388,0.06767452719246168,1.0
SCNN1A,0.05290555247046546,0.06767452719246168,1.0
TMEM26,0.1838456829819895,0.06767452719246168,1.0
TTC29,0.2157586962725779,0.06767452719246168,1.0
UROC1,0.2682671050946606,0.06767452719246168,1.0
ZRANB2-DT,1.2414947968648231,0.06767452719246168,1.0
RAD51D,0.3575227385467858,0.06768410016331075,1.0
ATF5,0.06915737074812814,0.06769595612072325,1.0
CDC25C,0.753923774003097,0.0677417707432324,1.0
SLC38A10,-0.29677185469763484,0.0677498416889584,1.0
SPN,-0.0031195343509369507,0.06776626786537805,1.0
FASTKD3,0.5199605408240722,0.06779563477879523,1.0
LOC105376781,0.26502366456090304,0.06780581692668443,1.0
CPLX3,-2.1431495768000692,0.06788047065643388,1.0
PWWP3B,-1.5575226821954575,0.06788047065643388,1.0
SLC5A2,-0.562077749087146,0.06788047065643388,1.0
TACSTD2,-1.560913650467658,0.06788047065643388,1.0
ARHGEF18,-0.3747910035500574,0.0679273228682654,1.0
FHL1,-0.3420218541130049,0.06802088074101076,1.0
BTBD19,1.1310925883275376,0.06802552518164728,1.0
MARK4,-0.19062633636707726,0.06803560262627212,1.0
POLR3B,0.5946072926755076,0.06803671664937244,1.0
SGSM3,-1.4644340804280291,0.06804415853245786,1.0
MROCKI,1.6348584952730794,0.06810416151419824,1.0
WIPF3,-0.27328761824338355,0.06811166828378279,1.0
GPATCH11,0.29712971418765177,0.06816767906694574,1.0
LRP5,-1.1985976807811067,0.06818134569413294,1.0
ACACA,-0.4312329282795832,0.06824173095734665,1.0
ABCG4,-1.4837057471635782,0.06824591681316806,1.0
WNT4,-0.3698416906916564,0.06824591681316806,1.0
QSOX1,-1.0720333430121594,0.06831355710819872,1.0
C11orf96,1.2632183394943057,0.0683215710613377,1.0
NDC1,-0.004521663462351386,0.06834234156401629,1.0
ZNF512B,-0.06242959277107845,0.06834406793884208,1.0
DNAJC25-GNG10,1.2748117105946566,0.06839812987370687,1.0
AGAP3,-0.02037075961467347,0.0684562548946205,1.0
SIGLEC9,0.01695718466569343,0.06849461643693158,1.0
LINC00937,-1.7343840000842257,0.06850727444871857,1.0
C1orf50,0.1785226812737526,0.06854622686064094,1.0
TAP1,0.14684339624957515,0.06854827471249263,1.0
H19,-2.21564608210778,0.06861297901174125,1.0
LIMS1-AS1,-1.7919716286262,0.06861297901174125,1.0
MIR6781,-2.708625339779003,0.06861297901174125,1.0
TSPAN18,-0.19721538994817076,0.06861297901174125,1.0
MAP4K4,-0.03322438725777894,0.06869114101352425,1.0
ZDHHC11,0.3020828061431238,0.06874001117777952,1.0
CKLF-CMTM1,0.7471198045760511,0.06883860022482195,1.0
ZSWIM3,1.2169632982480794,0.06883860022482195,1.0
DRC3,1.809004581084653,0.0688998162727798,1.0
ERVK13-1,0.146968537379619,0.06890078514050776,1.0
PRICKLE1,-1.8193127856781954,0.06890423402624683,1.0
NIPBL,-1.1504263796203305,0.06893838948437064,1.0
CES5AP1,-0.615801949534523,0.06898166223951495,1.0
CYP2A7,-0.28195069115797217,0.06898166223951495,1.0
FAM221B,-0.27651846184957984,0.06898166223951495,1.0
PRND,0.029297513873091856,0.06899665291139852,1.0
PRX,0.18500900577293589,0.06905970788986247,1.0
C10orf95,-0.8720177084355604,0.0690838844084818,1.0
NOMO3,-0.9405412461879985,0.06910185826324332,1.0
GOLGA6L4,-0.661373646057361,0.06912935359674478,1.0
RBKS,-1.022160931399126,0.06919569899116862,1.0
MARF1,-0.4237018706424994,0.06920476758339143,1.0
SLC9A3,0.3271693561783828,0.06923840539665507,1.0
DPM1,0.09545184066404627,0.0692628988152964,1.0
GRK6P1,-0.05371558476942697,0.06935197148684927,1.0
HSD11B1-AS1,-0.9448813579128941,0.06935197148684927,1.0
LEXM,-0.20408966067220982,0.06935197148684927,1.0
LINC00951,-0.3001687342780476,0.06935197148684927,1.0
LINC01121,-0.8044593578351079,0.06935197148684927,1.0
MIMT1,-0.5703326145497457,0.06935197148684927,1.0
OCIAD1-AS1,-0.23330244079945225,0.06935197148684927,1.0
PGR-AS1,-0.1089508218007288,0.06935197148684927,1.0
SH3GL1P1,-0.2124458914661773,0.06935197148684927,1.0
TRIM49,-0.024862118064123057,0.06935197148684927,1.0
TSPAN32,-0.02792933497154563,0.06935197148684927,1.0
PLXDC1,-1.5109893736247775,0.06938117080451736,1.0
LOC102724058,-0.35633005152698977,0.06942851947092324,1.0
RFXAP,-0.675184143746957,0.0694722563024758,1.0
ZNF181,0.10156054340402398,0.06950650834747155,1.0
EGR3,-0.6530369263018412,0.06952159252504694,1.0
LINC02352,0.09338462810847718,0.06971054153020152,1.0
CRPPA-AS1,-0.0604782657344442,0.06972391174702809,1.0
FGF12-AS1,-0.6989824704386498,0.06972391174702809,1.0
LINC00334,-0.37974390256950274,0.06972391174702809,1.0
LINC02231,-0.696348364871913,0.06972391174702809,1.0
DYNC1H1,-0.41396607430677007,0.06983554341785653,1.0
BACH2,-0.48644598835711295,0.06987915906848731,1.0
ATXN2L,0.5593987518017194,0.06988727035486086,1.0
CDKN2B-AS1,1.3528072557542599,0.0699474750944834,1.0
NKILA,0.23676277703010548,0.06994998013732519,1.0
SF3B3,0.2567578850369334,0.0700652393614572,1.0
CIBAR1-DT,-0.3064404737764534,0.07008548215114058,1.0
LAYN,-1.7897932986743745,0.0700951624708475,1.0
LINC01181,-0.6344099368937371,0.07010259065528492,1.0
CPOX,-0.26714464623594086,0.07011076825759636,1.0
SERPINB1,-1.649118502393912,0.07011403616427107,1.0
ANKRD44-IT1,-1.2941107875438906,0.07012527938462434,1.0
THUMPD2,0.260135209787148,0.07022672049303576,1.0
RP2,-0.39461325672876063,0.07023671929419659,1.0
SNRK,0.4817602139579598,0.07033854096057252,1.0
AGAP5,-0.5391741380371543,0.07042473702759708,1.0
KLHDC4,0.7224322706218056,0.07045022954047772,1.0
PRAMEF36P,0.3692951702475506,0.07047270529322448,1.0
ZNF620,-0.10679268408245424,0.07048144018647594,1.0
TLR3,-0.05582155691814761,0.0704980015194125,1.0
TMEM181,0.10698748594964724,0.07051614171096508,1.0
INO80C,0.04672552440363304,0.0705594733182714,1.0
MAPK3,-0.20950452471985626,0.07059722342651657,1.0
STOM,-0.5067870876824031,0.07061629505580952,1.0
FGF18,0.3236610393515694,0.07062384800406152,1.0
PRORSD1P,-0.4912234402345364,0.07065622487266437,1.0
MAP4K3,0.2084505141092279,0.07069013617650097,1.0
LINC00976,0.30533966356126657,0.07084956857975241,1.0
LINC00410,0.3180088700715807,0.07088613513185871,1.0
LINC01122,-0.16257228607881138,0.0709695827928582,1.0
TRAPPC2B,-0.04463599428917632,0.07115103605535614,1.0
CASZ1,0.5763535082993737,0.07117904194379784,1.0
HELB,-0.514773170791599,0.07120967329521731,1.0
LINC01726,-0.04076283781471618,0.07127981016120012,1.0
LOC102723665,-1.1146352118151936,0.07127981016120012,1.0
OR2AP1,-0.0267064498697934,0.07128704351112361,1.0
EPB41L2,-0.3045349152574793,0.07129921647714496,1.0
MIR6789,0.9670058609358788,0.07130303121332278,1.0
OTUD6B-AS1,-0.01116176343972385,0.07131515671564334,1.0
GLI1,1.236335429091537,0.07138405606367511,1.0
CHST10,-0.2053373797820629,0.07144791392127842,1.0
SNORD3D,-0.1732467837116935,0.07148047744501139,1.0
SLC12A9,0.05389534723290395,0.07152646166998809,1.0
MGA,-0.5127069402695195,0.07153396959114945,1.0
LOC107985946,0.055136344468486434,0.07158960543613922,1.0
SLC22A13,0.2402097032942023,0.07159270833439767,1.0
RESF1,-0.8365297603491646,0.07166921675343779,1.0
ZSWIM5,-0.09518902244646743,0.07193001029249908,1.0
TMEM150C,0.07484222782990813,0.072028424960296,1.0
TASP1,0.4182864851967981,0.07204985709107409,1.0
PCDHGA4,0.7110820835275404,0.07209675882487178,1.0
SPTBN4,0.8876559849435068,0.0721503361214642,1.0
LINC02069,-0.0907253536443779,0.07215308515905976,1.0
FALEC,-0.4483693752704565,0.07217861448083689,1.0
LOC653712,0.1778563972041384,0.07221865237454815,1.0
LOC100507156,0.19233251691408645,0.07222617652183527,1.0
PRC1,0.6704775816680867,0.0722470709742207,1.0
OR51D1,-0.030649616233662698,0.07228931553333623,1.0
LHFPL5,-0.41513581402079575,0.0722928557516975,1.0
LINC02598,-0.28350962184797657,0.07235117588986552,1.0
SELENOT,0.20952721601133587,0.07237495646134848,1.0
GRHPR,-0.5738473123060013,0.0723956289411514,1.0
FUT4,0.1516657534206265,0.07239626730827255,1.0
LOC100288069,0.3261919547308507,0.07248261879026109,1.0
GGA2,-0.19695903369159337,0.072566259126599,1.0
ZSWIM8,-0.7350852171493322,0.07261266027223484,1.0
SNX29,-0.21947214887292818,0.0726241080958513,1.0
AFG1L,0.38947286685257654,0.07270886604653849,1.0
RASSF8-AS1,0.07081854777992251,0.07274218787556602,1.0
COL19A1,-0.8605706942379654,0.0727894655502266,1.0
ZSCAN18,0.08581688925498299,0.07285886954934033,1.0
CLTA,0.1956886686591616,0.07290070834303067,1.0
CHRNB1,0.004060107925111842,0.07294909935532148,1.0
DBP,-1.090833427643737,0.07299321861790257,1.0
OR8B8,0.2907310820464545,0.07307107951876149,1.0
TSSC4,-0.3033717976302678,0.07307221877382236,1.0
LY6E,0.046792323658245066,0.07307913207372609,1.0
CCDC18-AS1,0.3655150085843252,0.07310215067584071,1.0
DZIP3,-0.4497943897893202,0.07311074416473441,1.0
EFCAB2,0.5955394462041205,0.07313467537612266,1.0
MAP7D1,0.18596940651986568,0.07324242776363143,1.0
CCDC150,1.1863219919788366,0.07325104450450644,1.0
TEX101,-0.10739918557734177,0.07334663063206463,1.0
TRIM36,0.20289733307737665,0.07336281036831846,1.0
GASK1B-AS1,0.08688945264146786,0.07345882826363731,1.0
RDH12,-1.4433005725891739,0.07352975784846583,1.0
FBH1,-1.0147410349600559,0.07354774084152269,1.0
COL4A3,-0.5662010174041974,0.07359433370290375,1.0
INHBA-AS1,-1.5306149057804799,0.0735959975500118,1.0
CYB561D1,-0.1775402442267422,0.0736438806407337,1.0
ELK1,-0.22540807279524713,0.07366127111335855,1.0
LRRC37A11P,0.3165134705177196,0.07370946275299818,1.0
CEP83,0.06925681352461033,0.07371231217034437,1.0
LOC613038,0.9250306240306356,0.07373692186567417,1.0
LINC02577,0.43699826169596323,0.07378050618876088,1.0
DPPA3,1.2658144093119656,0.07380395719952391,1.0
FLJ42393,1.0904523528833536,0.07380395719952391,1.0
MAGOH-DT,1.4951075711634938,0.07380395719952391,1.0
SYCE3,1.7621228959939692,0.07380395719952391,1.0
SCAND2P,-0.24215047685104021,0.07392863073457537,1.0
DECR1,0.1672862003960183,0.07396119249065616,1.0
SERAC1,0.37612150174475795,0.07403494101734713,1.0
CCDC178,0.7808803578519128,0.07408168372242946,1.0
LINC02608,1.4245135203510062,0.07408168372242946,1.0
NAGS,1.5474697923705796,0.07408168372242946,1.0
WEE2,0.300205774414204,0.07408168372242946,1.0
PCDHA11,0.6203114313332502,0.07417013201832474,1.0
HEXD,-1.4621176495670878,0.07419595946660895,1.0
MMADHC,0.00972396565577142,0.07422315647661243,1.0
ANKZF1,0.31503676704100536,0.07426755455114041,1.0
ALX3,0.6437946342614184,0.07430540189244905,1.0
LOC100506551,0.6466965641171025,0.0743069263223092,1.0
ASPN,0.5242916517310034,0.07436026388589631,1.0
FRMD6-AS2,0.717907445750761,0.07436026388589631,1.0
GOLGA6C,0.11758162824107932,0.07436026388589631,1.0
GOLGA8J,0.08452373943972812,0.07436026388589631,1.0
LOC101928135,1.7589817390827909,0.07436026388589631,1.0
FABP3,-1.139644713467203,0.07437112006524528,1.0
DYRK2,-0.7972646938504465,0.07446244314409964,1.0
ZNF526,-0.5281517115151065,0.07451075494462248,1.0
LCMT1-AS1,1.1598145988037056,0.0745177545146045,1.0
SNTN,-0.12358642242359477,0.07454656600705355,1.0
RFTN2,-0.3619109675686465,0.07456454909806193,1.0
KLHL25,0.5930441930920298,0.0745861079540138,1.0
GPER1,0.12267593423523977,0.07461260057184561,1.0
ZNF716,-0.08320454798544047,0.07465949901306877,1.0
RHOG,-0.4575469522577974,0.0748516771923011,1.0
WASHC5,0.2134960266604759,0.07485740450131424,1.0
RELT,0.3349496641750244,0.07487240409215797,1.0
PCDH8,-0.11821334986337054,0.07488394803247576,1.0
ERP27,1.0644723205239195,0.07491999233026463,1.0
ISY1-RAB43,0.13806645683384516,0.07491999233026463,1.0
LINC01801,0.058650926511314136,0.07491999233026463,1.0
SELL,1.2027187563996073,0.07491999233026463,1.0
SLC24A5,0.734349235382943,0.07494394723752147,1.0
LOC100287792,-0.1772167966225021,0.07494413691378737,1.0
STARD9,-0.5124526910304451,0.07501240689533628,1.0
NDUFV1-DT,-0.15311456244661065,0.07511358259698848,1.0
GRAMD1A,-0.27158706237717706,0.07516017657845733,1.0
SLC35B1,-0.00219510609246586,0.0751805478722967,1.0
ATP1A4,0.20612380304048267,0.075201144210189,1.0
NEIL3,1.1904976877062003,0.075201144210189,1.0
TUBA4B,0.14366611422341047,0.075201144210189,1.0
ANTXRLP1,-0.33781808696288185,0.07520460078153617,1.0
ADH5,0.2526776386306149,0.07525967291908274,1.0
NUP85,-0.0765383172517557,0.075310579394934,1.0
PRECSIT,-0.04042052556177572,0.07544713461827086,1.0
DCAF1,-0.13391303036596297,0.0754719609549236,1.0
ARHGAP5-AS1,-1.0114381346153254,0.07552138311283757,1.0
TAGAP,-0.7366493031376963,0.07553401263391517,1.0
SLC31A1,0.2571422436883952,0.07557444480605759,1.0
PRDM2,-0.7858016437732114,0.07565021669620174,1.0
METTL8,0.6250905837085121,0.07565988633959081,1.0
LINC01087,-0.17842812993714643,0.07566588247794755,1.0
EFR3A,-0.19944659491497121,0.07572305705089583,1.0
LINC00857,0.18844479184762056,0.07574948987365616,1.0
TMEM105,0.09636647380575401,0.07575319962205082,1.0
ADAM20P1,0.44443269922150935,0.07576603228636536,1.0
PPP4R1-AS1,0.6372874035101822,0.07576603228636536,1.0
SEC23A-AS1,1.1567703779403713,0.07576603228636536,1.0
TULP2,0.19217362241243535,0.07576603228636536,1.0
SNHG26,0.7130540682920578,0.07580230477969568,1.0
NRIP1,0.09451795816231796,0.07601082861112231,1.0
CBR1,0.08145748792425414,0.07602609886830843,1.0
NCF2,0.42532945725343496,0.07604977208421032,1.0
BRWD1,-0.47206827611088287,0.07609511055254863,1.0
DBR1,0.38111354698847866,0.07612113177380879,1.0
RBM25,-0.42081002437244425,0.07616364016867234,1.0
